date,LTD,strike,c_or_p,open,high,low,close,Final_p,volume,OI,weekdays
2016/1/13,2016-06,9200,put,0,0,0,0,1490,0,105,Wednesday
2016/1/13,2016-06,9400,call,17,17.5,15,15,15,41,1942,Wednesday
2016/1/13,2016-06,9400,put,0,0,0,0,1680,0,40,Wednesday
2016/1/13,2016-06,9600,call,11,11,11,11,11,3,1230,Wednesday
2016/1/13,2016-06,9600,put,0,0,0,0,1870,0,23,Wednesday
2016/1/13,2016-06,9800,call,8.6,10.5,8.5,10,10,59,1705,Wednesday
2016/1/13,2016-06,9800,put,0,0,0,0,2070,0,1,Wednesday
2016/1/13,2016-06,1e4,call,7,8,6.8,8,8,23,1531,Wednesday
2016/1/13,2016-06,1e4,put,0,0,0,0,2270,0,1,Wednesday
2016/1/13,2016-06,10400,call,4.6,4.6,4.4,4.4,4.4,6,2183,Wednesday
2016/1/13,2016-06,10400,put,0,0,0,0,2660,0,20,Wednesday
2016/1/13,2016-06,10800,call,3.3,3.3,3.3,3.3,2.6,8,6408,Wednesday
2016/1/13,2016-06,10800,put,0,0,0,0,3060,0,21,Wednesday
2016/1/13,2016-09,6200,call,1300,1300,1300,1300,1370,1,2,Wednesday
2016/1/13,2016-09,6200,put,139,140,131,138,138,132,522,Wednesday
2016/1/13,2016-09,6400,call,0,0,0,0,1200,0,110,Wednesday
2016/1/13,2016-09,6400,put,170,180,164,167,167,215,1636,Wednesday
2016/1/13,2016-09,6600,call,0,0,0,0,1040,0,21,Wednesday
2016/1/13,2016-09,6600,put,205,221,198,210,210,13,182,Wednesday
2016/1/13,2016-09,6800,call,0,0,0,0,890,0,46,Wednesday
2016/1/13,2016-09,6800,put,252,276,243,258,258,11,46,Wednesday
2016/1/13,2016-09,7e3,call,755,760,755,760,750,2,13,Wednesday
2016/1/13,2016-09,7e3,put,343,343,313,317,317,16,99,Wednesday
2016/1/13,2016-09,7200,call,605,620,605,620,620,2,7,Wednesday
2016/1/13,2016-09,7200,put,383,415,380,387,387,10,85,Wednesday
2016/1/13,2016-09,7400,call,489,489,489,489,520,1,25,Wednesday
2016/1/13,2016-09,7400,put,0,0,0,0,486,0,30,Wednesday
2016/1/13,2016-09,7600,call,405,405,400,400,400,7,103,Wednesday
2016/1/13,2016-09,7600,put,570,570,570,570,570,1,15,Wednesday
2016/1/13,2016-09,7800,call,300,300,300,300,322,1,30,Wednesday
2016/1/13,2016-09,7800,put,0,0,0,0,680,0,26,Wednesday
2016/1/13,2016-09,8e3,call,249,249,221,228,247,6,157,Wednesday
2016/1/13,2016-09,8e3,put,800,800,800,800,810,1,16,Wednesday
2016/1/13,2016-09,8200,call,0,0,0,0,187,0,508,Wednesday
2016/1/13,2016-09,8200,put,0,0,0,0,950,0,32,Wednesday
2016/1/13,2016-09,8400,call,129,129,121,127,138,6,688,Wednesday
2016/1/13,2016-09,8400,put,0,0,0,0,1100,0,1,Wednesday
2016/1/13,2016-09,8600,call,99,99,85,92,100,15,199,Wednesday
2016/1/13,2016-09,8600,put,0,0,0,0,1260,0,2,Wednesday
2016/1/13,2016-09,8800,call,67,69,62,69,69,65,434,Wednesday
2016/1/13,2016-09,8800,put,0,0,0,0,1430,0,0,Wednesday
2016/1/13,2016-09,9e3,call,46,51,44.5,50,50,29,833,Wednesday
2016/1/13,2016-09,9e3,put,0,0,0,0,1610,0,30,Wednesday
2016/1/13,2016-09,9200,call,34,38,34,37,37,57,795,Wednesday
2016/1/13,2016-09,9200,put,0,0,0,0,1790,0,0,Wednesday
2016/1/13,2016-09,9400,call,27,27,25,27,27,23,472,Wednesday
2016/1/13,2016-09,9400,put,0,0,0,0,1980,0,20,Wednesday
2016/1/13,2016-09,9600,call,0,0,0,0,20.5,0,565,Wednesday
2016/1/13,2016-09,9600,put,0,0,0,0,2180,0,0,Wednesday
2016/1/13,2016-09,9800,call,16,16,16,16,16,11,425,Wednesday
2016/1/13,2016-09,9800,put,0,0,0,0,2370,0,0,Wednesday
2016/1/13,2016-09,1e4,call,10.5,11.5,10.5,11.5,11.5,3,417,Wednesday
2016/1/13,2016-09,1e4,put,0,0,0,0,2570,0,0,Wednesday
2016/1/13,2016-09,10400,call,5.8,6,5.8,6,6,2,16,Wednesday
2016/1/13,2016-09,10400,put,0,0,0,0,2960,0,0,Wednesday
2016/1/14,2016-03,5800,call,0,0,0,0,1890,0,1,Thursday
2016/1/14,2016-03,5800,put,15,24,13,13,13,916,5537,Thursday
2016/1/14,2016-03,5900,call,0,0,0,0,1790,0,0,Thursday
2016/1/14,2016-03,5900,put,18,22.5,17,17,17,206,284,Thursday
2016/1/14,2016-03,6e3,call,0,0,0,0,1690,0,0,Thursday
2016/1/14,2016-03,6e3,put,21,26.5,19,19,19,837,2520,Thursday
2016/1/14,2016-03,6100,call,0,0,0,0,1600,0,0,Thursday
2016/1/14,2016-03,6100,put,23,28.5,22.5,22.5,22.5,77,151,Thursday
2016/1/14,2016-03,6200,call,0,0,0,0,1500,0,0,Thursday
2016/1/14,2016-03,6200,put,26,37.5,26,26.5,26.5,212,1229,Thursday
2016/1/14,2016-03,6300,call,0,0,0,0,1400,0,0,Thursday
2016/1/14,2016-03,6300,put,37.5,43,29,29,29,219,258,Thursday
2016/1/14,2016-03,6400,call,0,0,0,0,1310,0,0,Thursday
2016/1/14,2016-03,6400,put,45.5,46,34,35,35,185,1645,Thursday
2016/1/14,2016-03,6500,call,0,0,0,0,1220,0,0,Thursday
2016/1/14,2016-03,6500,put,50,58,42,42,42,560,631,Thursday
2016/1/14,2016-03,6600,call,0,0,0,0,1120,0,0,Thursday
2016/1/14,2016-03,6600,put,58,66,48,49.5,49.5,548,2293,Thursday
2016/1/14,2016-03,6700,call,0,0,0,0,1030,0,0,Thursday
2016/1/14,2016-03,6700,put,67,79,58,58,58,531,1058,Thursday
2016/1/14,2016-03,6800,call,0,0,0,0,945,0,1,Thursday
2016/1/14,2016-03,6800,put,80,87,65,67,67,838,1859,Thursday
2016/1/14,2016-03,6900,call,0,0,0,0,860,0,0,Thursday
2016/1/14,2016-03,6900,put,94,105,78,79,79,560,520,Thursday
2016/1/14,2016-03,7e3,call,0,0,0,0,770,0,22,Thursday
2016/1/14,2016-03,7e3,put,113,123,91,93,93,568,5017,Thursday
2016/1/14,2016-03,7100,call,0,0,0,0,690,0,10,Thursday
2016/1/14,2016-03,7100,put,127,142,108,110,110,224,572,Thursday
2016/1/14,2016-03,7200,call,0,0,0,0,600,0,9,Thursday
2016/1/14,2016-03,7200,put,154,165,125,130,130,228,4627,Thursday
2016/1/14,2016-03,7300,call,486,510,486,510,525,3,8,Thursday
2016/1/14,2016-03,7300,put,174,189,146,150,150,78,616,Thursday
2016/1/14,2016-03,7400,call,445,445,438,438,450,3,107,Thursday
2016/1/14,2016-03,7400,put,180,226,172,174,174,233,2314,Thursday
2016/1/14,2016-03,7500,call,361,361,326,326,381,8,19,Thursday
2016/1/14,2016-03,7500,put,242,263,205,205,205,140,1421,Thursday
2016/1/14,2016-03,7600,call,268,308,268,300,316,49,231,Thursday
2016/1/14,2016-03,7600,put,270,299,236,240,240,134,2666,Thursday
2016/1/14,2016-03,7700,call,233,254,233,254,259,28,87,Thursday
2016/1/14,2016-03,7700,put,329,334,280,283,282,57,1229,Thursday
2016/1/14,2016-03,7800,call,191,209,170,203,203,94,325,Thursday
2016/1/14,2016-03,7800,put,348,399,328,329,329,65,2782,Thursday
2016/1/14,2016-03,7900,call,148,159,130,158,158,44,171,Thursday
2016/1/14,2016-03,7900,put,394,440,394,432,382,3,168,Thursday
2016/1/14,2016-03,8e3,call,100,120,99,119,119,278,694,Thursday
2016/1/14,2016-03,8e3,put,500,520,440,450,443,25,1980,Thursday
2016/1/14,2016-03,8100,call,90,90,72,88,88,315,366,Thursday
2016/1/14,2016-03,8100,put,0,0,0,0,510,0,92,Thursday
2016/1/14,2016-03,8200,call,58,62,50,60,60,1880,2010,Thursday
2016/1/14,2016-03,8200,put,625,625,625,625,585,1,1248,Thursday
2016/1/14,2016-03,8300,call,46,46,35.5,43,43,229,852,Thursday
2016/1/14,2016-03,8300,put,0,0,0,0,670,0,221,Thursday
2016/1/14,2016-03,8400,call,32,32,25,30,30,163,1624,Thursday
2016/1/14,2016-03,8400,put,790,790,750,750,750,4,1556,Thursday
2016/1/14,2016-03,8500,call,21,21,18,21,21,152,710,Thursday
2016/1/14,2016-03,8500,put,0,0,0,0,850,0,38,Thursday
2016/1/14,2016-03,8600,call,16,16,12,14,14,287,2732,Thursday
2016/1/14,2016-03,8600,put,930,930,930,930,930,10,1103,Thursday
2016/1/14,2016-03,8700,call,12,12,9,10,10,88,1722,Thursday
2016/1/14,2016-03,8700,put,1070,1080,1050,1070,1030,55,201,Thursday
2016/1/14,2016-03,8800,call,9,10,8,8.9,8.9,215,2708,Thursday
2016/1/14,2016-03,8800,put,0,0,0,0,1130,0,766,Thursday
2016/1/14,2016-03,8900,call,8,8.2,6.8,8.2,7.2,18,1489,Thursday
2016/1/14,2016-03,8900,put,0,0,0,0,1230,0,0,Thursday
2016/1/14,2016-03,9e3,call,7,7,5.1,5.5,5.5,257,3553,Thursday
2016/1/14,2016-03,9e3,put,0,0,0,0,1330,0,1178,Thursday
2016/1/14,2016-03,9100,call,6.5,6.5,4.5,4.9,4.9,12,528,Thursday
2016/1/14,2016-03,9100,put,0,0,0,0,1430,0,0,Thursday
2016/1/14,2016-03,9200,call,3.5,5.5,3.5,3.5,3.5,291,4212,Thursday
2016/1/14,2016-03,9200,put,1510,1510,1510,1510,1530,4,342,Thursday
2016/1/14,2016-03,9300,call,3,3.1,3,3,3,230,702,Thursday
2016/1/14,2016-03,9300,put,0,0,0,0,1630,0,10,Thursday
2016/1/14,2016-03,9400,call,3,3.2,2,2,2,85,3555,Thursday
2016/1/14,2016-03,9400,put,1750,1750,1730,1730,1720,3,793,Thursday
2016/1/14,2016-03,9500,call,0,0,0,0,1.7,0,584,Thursday
2016/1/14,2016-03,9500,put,0,0,0,0,1820,0,0,Thursday
2016/1/14,2016-03,9600,call,0,0,0,0,1.5,0,3471,Thursday
2016/1/14,2016-03,9600,put,0,0,0,0,1920,0,221,Thursday
2016/1/14,2016-03,9700,call,0,0,0,0,1.3,0,202,Thursday
2016/1/14,2016-03,9700,put,0,0,0,0,2020,0,0,Thursday
2016/1/14,2016-03,9800,call,1.2,1.4,1.2,1.2,1.2,23,2822,Thursday
2016/1/14,2016-03,9800,put,0,0,0,0,2120,0,176,Thursday
2016/1/14,2016-03,9900,call,0,0,0,0,1.1,0,144,Thursday
2016/1/14,2016-03,9900,put,0,0,0,0,2220,0,0,Thursday
2016/1/14,2016-03,1e4,call,1.1,1.1,1,1,1,22,4446,Thursday
2016/1/14,2016-03,1e4,put,0,0,0,0,2320,0,0,Thursday
2016/1/14,2016-03,10200,call,0,0,0,0,0.7,0,2,Thursday
2016/1/14,2016-03,10200,put,0,0,0,0,2520,0,0,Thursday
2016/1/14,2016-03,10400,call,1,1,1,1,0.4,1,5627,Thursday
2016/1/14,2016-03,10400,put,0,0,0,0,2720,0,0,Thursday
2016/1/14,2016-03,10600,call,0,0,0,0,0.1,0,0,Thursday
2016/1/14,2016-03,10600,put,0,0,0,0,2920,0,0,Thursday
2016/1/14,2016-03,10800,call,0,0,0,0,0.1,0,2914,Thursday
2016/1/14,2016-03,10800,put,0,0,0,0,3120,0,4,Thursday
2016/1/14,2016-03,11e3,call,0,0,0,0,0.1,0,0,Thursday
2016/1/14,2016-03,11e3,put,0,0,0,0,3320,0,0,Thursday
2016/1/14,2016-03,11200,call,0,0,0,0,0.1,0,3750,Thursday
2016/1/14,2016-03,11200,put,0,0,0,0,3520,0,7,Thursday
2016/1/14,2016-03,11400,call,0,0,0,0,0.1,0,550,Thursday
2016/1/14,2016-03,11400,put,0,0,0,0,3720,0,0,Thursday
2016/1/14,2016-03,11600,call,0,0,0,0,0.1,0,7653,Thursday
2016/1/14,2016-03,11600,put,0,0,0,0,3920,0,35,Thursday
2016/1/14,2016-06,6200,call,0,0,0,0,1530,0,0,Thursday
2016/1/14,2016-06,6200,put,84,96,82,84,84,735,1596,Thursday
2016/1/14,2016-06,6400,call,0,0,0,0,1350,0,0,Thursday
2016/1/14,2016-06,6400,put,112,122,99,102,102,195,2175,Thursday
2016/1/14,2016-06,6600,call,0,0,0,0,1180,0,0,Thursday
2016/1/14,2016-06,6600,put,145,148,129,130,130,72,1887,Thursday
2016/1/14,2016-06,6800,call,0,0,0,0,1010,0,0,Thursday
2016/1/14,2016-06,6800,put,168,186,160,160,160,97,1420,Thursday
2016/1/14,2016-06,7e3,call,0,0,0,0,845,0,1,Thursday
2016/1/14,2016-06,7e3,put,225,230,199,199,199,67,1732,Thursday
2016/1/14,2016-06,7200,call,660,660,660,660,705,1,11,Thursday
2016/1/14,2016-06,7200,put,250,279,250,255,255,62,936,Thursday
2016/1/14,2016-06,7400,call,520,560,500,560,560,28,102,Thursday
2016/1/14,2016-06,7400,put,344,344,312,312,312,41,1105,Thursday
2016/1/14,2016-06,7600,call,378,422,378,422,430,52,873,Thursday
2016/1/14,2016-06,7600,put,420,435,388,388,388,17,838,Thursday
2016/1/14,2016-06,7800,call,300,323,289,323,323,61,152,Thursday
2016/1/14,2016-06,7800,put,530,545,472,472,472,64,615,Thursday
2016/1/14,2016-06,8e3,call,220,234,210,233,233,31,325,Thursday
2016/1/14,2016-06,8e3,put,650,650,585,590,590,8,775,Thursday
2016/1/14,2016-06,8200,call,148,164,137,163,163,91,443,Thursday
2016/1/14,2016-06,8200,put,720,720,720,720,720,6,289,Thursday
2016/1/14,2016-06,8400,call,100,109,89,107,107,197,782,Thursday
2016/1/14,2016-06,8400,put,865,920,860,860,860,6,628,Thursday
2016/1/14,2016-06,8600,call,67,68,57,68,68,581,1414,Thursday
2016/1/14,2016-06,8600,put,1120,1120,1120,1120,1020,1,552,Thursday
2016/1/14,2016-06,8800,call,41.5,44,36,44,44,87,979,Thursday
2016/1/14,2016-06,8800,put,0,0,0,0,1190,0,262,Thursday
2016/1/14,2016-06,9e3,call,26.5,30.5,25.5,25.5,28.5,33,1335,Thursday
2016/1/14,2016-06,9e3,put,0,0,0,0,1370,0,414,Thursday
2016/1/14,2016-06,9200,call,17.5,20,16,20,20,24,1524,Thursday
2016/1/14,2016-06,9200,put,0,0,0,0,1570,0,105,Thursday
2016/1/14,2016-06,9400,call,14,14,12,12.5,13.5,13,1939,Thursday
2016/1/14,2016-06,9400,put,0,0,0,0,1760,0,40,Thursday
2016/1/14,2016-06,9600,call,9.5,10,9,10,10,5,1227,Thursday
2016/1/14,2016-06,9600,put,0,0,0,0,1950,0,23,Thursday
2016/1/14,2016-06,9800,call,9,9.5,7,7,8.6,255,1654,Thursday
2016/1/14,2016-06,9800,put,0,0,0,0,2150,0,1,Thursday
2016/1/14,2016-06,1e4,call,7.5,7.9,6.5,7.9,7,15,1533,Thursday
2016/1/14,2016-06,1e4,put,0,0,0,0,2350,0,1,Thursday
2016/1/14,2016-06,10400,call,4.3,4.4,4.2,4.3,4.3,9,2184,Thursday
2016/1/14,2016-06,10400,put,0,0,0,0,2750,0,20,Thursday
2016/1/14,2016-06,10800,call,3.8,4,3.8,4,2.9,2,6410,Thursday
2016/1/14,2016-06,10800,put,0,0,0,0,3140,0,21,Thursday
2016/1/14,2016-09,6200,call,0,0,0,0,1300,0,2,Thursday
2016/1/14,2016-09,6200,put,166,174,155,160,160,141,522,Thursday
2016/1/14,2016-09,6400,call,1100,1120,1100,1120,1140,30,140,Thursday
2016/1/14,2016-09,6400,put,194,216,194,197,197,50,1657,Thursday
2016/1/14,2016-09,6600,call,0,0,0,0,980,0,21,Thursday
2016/1/14,2016-09,6600,put,242,262,242,245,241,18,184,Thursday
2016/1/14,2016-09,6800,call,0,0,0,0,840,0,46,Thursday
2016/1/14,2016-09,6800,put,300,300,299,299,299,2,47,Thursday
2016/1/14,2016-09,7e3,call,685,685,685,685,705,1,14,Thursday
2016/1/14,2016-09,7e3,put,394,394,365,365,358,4,101,Thursday
2016/1/14,2016-09,7200,call,0,0,0,0,580,0,7,Thursday
2016/1/14,2016-09,7200,put,436,442,436,440,434,6,91,Thursday
2016/1/14,2016-09,7400,call,457,457,444,447,466,14,38,Thursday
2016/1/14,2016-09,7400,put,525,525,525,525,520,1,31,Thursday
2016/1/14,2016-09,7600,call,345,365,330,365,365,11,108,Thursday
2016/1/14,2016-09,7600,put,630,630,630,630,625,1,15,Thursday
2016/1/14,2016-09,7800,call,253,275,253,275,286,3,30,Thursday
2016/1/14,2016-09,7800,put,750,765,750,765,740,3,29,Thursday
2016/1/14,2016-09,8e3,call,196,208,196,208,227,3,158,Thursday
2016/1/14,2016-09,8e3,put,0,0,0,0,880,0,16,Thursday
2016/1/14,2016-09,8200,call,149,156,149,156,161,18,521,Thursday
2016/1/14,2016-09,8200,put,0,0,0,0,1010,0,32,Thursday
2016/1/14,2016-09,8400,call,117,117,104,116,116,194,861,Thursday
2016/1/14,2016-09,8400,put,0,0,0,0,1170,0,1,Thursday
2016/1/14,2016-09,8600,call,75,84,75,84,84,37,230,Thursday
2016/1/14,2016-09,8600,put,0,0,0,0,1330,0,2,Thursday
2016/1/14,2016-09,8800,call,57,61,52,57,62,263,689,Thursday
2016/1/14,2016-09,8800,put,0,0,0,0,1510,0,0,Thursday
2016/1/14,2016-09,9e3,call,38.5,44,38.5,42,43.5,297,1012,Thursday
2016/1/14,2016-09,9e3,put,0,0,0,0,1690,0,30,Thursday
2016/1/14,2016-09,9200,call,31.5,32.5,29,32.5,32,217,923,Thursday
2016/1/14,2016-09,9200,put,0,0,0,0,1880,0,0,Thursday
2016/1/14,2016-09,9400,call,26,26,22,22,22,31,494,Thursday
2016/1/14,2016-09,9400,put,0,0,0,0,2070,0,20,Thursday
2016/1/14,2016-09,9600,call,18.5,19.5,18.5,19,19,15,571,Thursday
2016/1/14,2016-09,9600,put,0,0,0,0,2260,0,0,Thursday
2016/1/14,2016-09,9800,call,15.5,15.5,15.5,15.5,14,1,425,Thursday
2016/1/14,2016-09,9800,put,0,0,0,0,2460,0,0,Thursday
2016/1/14,2016-09,1e4,call,11,11,11,11,10.5,6,423,Thursday
2016/1/14,2016-09,1e4,put,0,0,0,0,2650,0,0,Thursday
2016/1/14,2016-09,10400,call,6,11,6,11,7.9,10,23,Thursday
2016/1/14,2016-09,10400,put,0,0,0,0,3050,0,0,Thursday
2016/1/15,2016-03,5800,call,0,0,0,0,1840,0,1,Friday
2016/1/15,2016-03,5800,put,14,17,11,14,14,534,5861,Friday
2016/1/15,2016-03,5900,call,0,0,0,0,1740,0,0,Friday
2016/1/15,2016-03,5900,put,13,19,12,19,17,113,346,Friday
2016/1/15,2016-03,6e3,call,0,0,0,0,1640,0,0,Friday
2016/1/15,2016-03,6e3,put,17,22,15.5,20.5,20.5,614,2802,Friday
2016/1/15,2016-03,6100,call,0,0,0,0,1550,0,0,Friday
2016/1/15,2016-03,6100,put,17,23,16.5,22.5,22.5,465,488,Friday
2016/1/15,2016-03,6200,call,0,0,0,0,1450,0,0,Friday
2016/1/15,2016-03,6200,put,19,27.5,19,25.5,25.5,314,1309,Friday
2016/1/15,2016-03,6300,call,0,0,0,0,1350,0,0,Friday
2016/1/15,2016-03,6300,put,23,34,23,28.5,28.5,149,334,Friday
2016/1/15,2016-03,6400,call,0,0,0,0,1260,0,0,Friday
2016/1/15,2016-03,6400,put,26,39,26,35.5,35.5,202,1662,Friday
2016/1/15,2016-03,6500,call,0,0,0,0,1170,0,0,Friday
2016/1/15,2016-03,6500,put,35,46,32,42.5,42.5,347,925,Friday
2016/1/15,2016-03,6600,call,0,0,0,0,1070,0,0,Friday
2016/1/15,2016-03,6600,put,39.5,55,38,48.5,48.5,795,2060,Friday
2016/1/15,2016-03,6700,call,0,0,0,0,980,0,0,Friday
2016/1/15,2016-03,6700,put,46.5,65,44,58,58,387,1191,Friday
2016/1/15,2016-03,6800,call,0,0,0,0,890,0,1,Friday
2016/1/15,2016-03,6800,put,52,75,52,68,68,599,2073,Friday
2016/1/15,2016-03,6900,call,0,0,0,0,810,0,0,Friday
2016/1/15,2016-03,6900,put,68,88,64,84,84,786,1097,Friday
2016/1/15,2016-03,7e3,call,775,820,775,820,720,2,22,Friday
2016/1/15,2016-03,7e3,put,82,105,75,95,98,1213,5114,Friday
2016/1/15,2016-03,7100,call,770,770,665,665,635,2,10,Friday
2016/1/15,2016-03,7100,put,90,115,90,113,113,350,806,Friday
2016/1/15,2016-03,7200,call,0,0,0,0,565,0,9,Friday
2016/1/15,2016-03,7200,put,111,145,103,135,135,814,4769,Friday
2016/1/15,2016-03,7300,call,0,0,0,0,483,0,8,Friday
2016/1/15,2016-03,7300,put,123,164,123,153,158,141,653,Friday
2016/1/15,2016-03,7400,call,426,426,426,426,410,1,108,Friday
2016/1/15,2016-03,7400,put,133,195,133,186,186,277,2370,Friday
2016/1/15,2016-03,7500,call,351,351,336,336,343,3,21,Friday
2016/1/15,2016-03,7500,put,172,232,172,219,219,300,1318,Friday
2016/1/15,2016-03,7600,call,321,321,278,278,278,35,254,Friday
2016/1/15,2016-03,7600,put,206,270,204,248,254,104,2695,Friday
2016/1/15,2016-03,7700,call,301,301,218,238,238,105,162,Friday
2016/1/15,2016-03,7700,put,245,315,243,291,298,87,1234,Friday
2016/1/15,2016-03,7800,call,235,235,168,173,173,351,544,Friday
2016/1/15,2016-03,7800,put,287,368,286,350,350,41,2781,Friday
2016/1/15,2016-03,7900,call,180,188,128,135,135,46,195,Friday
2016/1/15,2016-03,7900,put,338,410,333,410,410,46,160,Friday
2016/1/15,2016-03,8e3,call,135,142,93,99,99,197,782,Friday
2016/1/15,2016-03,8e3,put,400,485,380,480,480,67,1928,Friday
2016/1/15,2016-03,8100,call,103,103,68,71,71,220,447,Friday
2016/1/15,2016-03,8100,put,505,530,505,530,545,5,87,Friday
2016/1/15,2016-03,8200,call,71,74,46.5,47.5,47.5,669,2433,Friday
2016/1/15,2016-03,8200,put,550,635,550,630,620,10,1242,Friday
2016/1/15,2016-03,8300,call,52,52,34.5,37,37,898,575,Friday
2016/1/15,2016-03,8300,put,715,755,715,755,710,2,221,Friday
2016/1/15,2016-03,8400,call,36,37.5,24,25,25,804,1964,Friday
2016/1/15,2016-03,8400,put,745,760,745,760,800,10,1556,Friday
2016/1/15,2016-03,8500,call,22.5,25.5,16.5,16.5,16.5,575,1154,Friday
2016/1/15,2016-03,8500,put,0,0,0,0,895,0,38,Friday
2016/1/15,2016-03,8600,call,15.5,17.5,11.5,12.5,12.5,385,2897,Friday
2016/1/15,2016-03,8600,put,865,1010,865,1010,985,75,1082,Friday
2016/1/15,2016-03,8700,call,11,13,9,9,9,57,1727,Friday
2016/1/15,2016-03,8700,put,0,0,0,0,1080,0,201,Friday
2016/1/15,2016-03,8800,call,9,9.9,8,8.7,8.7,113,2671,Friday
2016/1/15,2016-03,8800,put,0,0,0,0,1180,0,766,Friday
2016/1/15,2016-03,8900,call,7,7.8,5,7.8,7.8,46,1459,Friday
2016/1/15,2016-03,8900,put,0,0,0,0,1280,0,0,Friday
2016/1/15,2016-03,9e3,call,5.5,6,5.3,5.5,5.5,38,3550,Friday
2016/1/15,2016-03,9e3,put,0,0,0,0,1380,0,1178,Friday
2016/1/15,2016-03,9100,call,4.9,4.9,4.9,4.9,4.9,2,528,Friday
2016/1/15,2016-03,9100,put,0,0,0,0,1480,0,0,Friday
2016/1/15,2016-03,9200,call,0,0,0,0,3.3,0,4212,Friday
2016/1/15,2016-03,9200,put,0,0,0,0,1580,0,342,Friday
2016/1/15,2016-03,9300,call,0,0,0,0,3,0,702,Friday
2016/1/15,2016-03,9300,put,0,0,0,0,1680,0,10,Friday
2016/1/15,2016-03,9400,call,2.6,2.6,2.6,2.6,2.6,1,3556,Friday
2016/1/15,2016-03,9400,put,0,0,0,0,1780,0,793,Friday
2016/1/15,2016-03,9500,call,0,0,0,0,1.6,0,584,Friday
2016/1/15,2016-03,9500,put,0,0,0,0,1870,0,0,Friday
2016/1/15,2016-03,9600,call,2.2,2.2,1,1,1.6,7,3470,Friday
2016/1/15,2016-03,9600,put,0,0,0,0,1970,0,221,Friday
2016/1/15,2016-03,9700,call,0,0,0,0,1.5,0,202,Friday
2016/1/15,2016-03,9700,put,0,0,0,0,2070,0,0,Friday
2016/1/15,2016-03,9800,call,0,0,0,0,1.5,0,2822,Friday
2016/1/15,2016-03,9800,put,0,0,0,0,2170,0,176,Friday
2016/1/15,2016-03,9900,call,0,0,0,0,1.4,0,144,Friday
2016/1/15,2016-03,9900,put,0,0,0,0,2270,0,0,Friday
2016/1/15,2016-03,1e4,call,1.3,1.5,1,1,1,23,4469,Friday
2016/1/15,2016-03,1e4,put,0,0,0,0,2370,0,0,Friday
2016/1/15,2016-03,10200,call,0,0,0,0,0.7,0,2,Friday
2016/1/15,2016-03,10200,put,0,0,0,0,2570,0,0,Friday
2016/1/15,2016-03,10400,call,0.4,0.4,0.4,0.4,0.4,198,5610,Friday
2016/1/15,2016-03,10400,put,0,0,0,0,2770,0,0,Friday
2016/1/15,2016-03,10600,call,0,0,0,0,0.4,0,0,Friday
2016/1/15,2016-03,10600,put,0,0,0,0,2970,0,0,Friday
2016/1/15,2016-03,10800,call,0.4,0.4,0.4,0.4,0.4,3,2911,Friday
2016/1/15,2016-03,10800,put,0,0,0,0,3170,0,4,Friday
2016/1/15,2016-03,11e3,call,0,0,0,0,0.1,0,0,Friday
2016/1/15,2016-03,11e3,put,0,0,0,0,3370,0,0,Friday
2016/1/15,2016-03,11200,call,0.1,0.1,0.1,0.1,0.1,1,3750,Friday
2016/1/15,2016-03,11200,put,0,0,0,0,3570,0,7,Friday
2016/1/15,2016-03,11400,call,0,0,0,0,0.1,0,550,Friday
2016/1/15,2016-03,11400,put,0,0,0,0,3770,0,0,Friday
2016/1/15,2016-03,11600,call,0,0,0,0,0.1,0,7653,Friday
2016/1/15,2016-03,11600,put,0,0,0,0,3970,0,35,Friday
2016/1/15,2016-06,6e3,call,0,0,0,0,1670,0,0,Friday
2016/1/15,2016-06,6e3,put,52,69,52,65,65,274,211,Friday
2016/1/15,2016-06,6200,call,0,0,0,0,1470,0,0,Friday
2016/1/15,2016-06,6200,put,71,87,28,83,83,443,1775,Friday
2016/1/15,2016-06,6400,call,0,0,0,0,1290,0,0,Friday
2016/1/15,2016-06,6400,put,81,109,81,101,101,79,2165,Friday
2016/1/15,2016-06,6600,call,0,0,0,0,1120,0,0,Friday
2016/1/15,2016-06,6600,put,121,136,113,133,133,231,1858,Friday
2016/1/15,2016-06,6800,call,0,0,0,0,965,0,0,Friday
2016/1/15,2016-06,6800,put,137,171,137,168,168,18,1415,Friday
2016/1/15,2016-06,7e3,call,0,0,0,0,795,0,1,Friday
2016/1/15,2016-06,7e3,put,178,213,178,205,205,393,1936,Friday
2016/1/15,2016-06,7200,call,0,0,0,0,660,0,11,Friday
2016/1/15,2016-06,7200,put,224,266,224,265,257,36,956,Friday
2016/1/15,2016-06,7400,call,505,505,505,505,515,1,101,Friday
2016/1/15,2016-06,7400,put,288,334,288,323,323,26,1112,Friday
2016/1/15,2016-06,7600,call,461,461,392,397,414,51,870,Friday
2016/1/15,2016-06,7600,put,350,420,350,420,401,162,859,Friday
2016/1/15,2016-06,7800,call,345,345,279,294,294,9,156,Friday
2016/1/15,2016-06,7800,put,449,510,443,489,489,93,581,Friday
2016/1/15,2016-06,8e3,call,257,257,200,210,210,18,315,Friday
2016/1/15,2016-06,8e3,put,540,600,535,600,600,84,855,Friday
2016/1/15,2016-06,8200,call,178,178,133,143,143,60,427,Friday
2016/1/15,2016-06,8200,put,690,750,690,750,750,18,294,Friday
2016/1/15,2016-06,8400,call,123,123,88,95,95,213,854,Friday
